school_id,school_name,activity_name,alg,event_date,event_time,event_name,location,source_activity_url,matchup_link
85,Hickman High School,Swimming and Diving Boys,44,10/15,,Blue Springs,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=44&comp=2596087
85,Hickman High School,Swimming and Diving Boys,44,10/15,,Blue Springs,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=44&comp=2596087
85,Hickman High School,Swimming and Diving Boys,44,10/15,,Blue Springs,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=44&comp=2596087
85,Hickman High School,Swimming and Diving Boys,44,10/15,,Blue Springs,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=44&comp=2596087
85,Hickman High School,Swimming and Diving Boys,44,10/17,4:30 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=44&tournament=535091
85,Hickman High School,Swimming and Diving Boys,44,10/18,10:00 am,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=44&tournament=535092
85,Hickman High School,Swimming and Diving Boys,44,10/22,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=44&tournament=535093
85,Hickman High School,Swimming and Diving Boys,44,10/25,1:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=44&tournament=535094
85,Hickman High School,Swimming and Diving Boys,44,10/28,68 - 103,Missouri Military Academy,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=44&comp=2594670
85,Hickman High School,Swimming and Diving Boys,44,10/30,4:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=44&tournament=535095
85,Hickman High School,Swimming and Diving Boys,44,11/1,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=44&tournament=535096
85,Hickman High School,Swimming and Diving Boys,44,11/8,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/Activities/DistrictTournaments.aspx?alg=44&class=2&district=1&year=2025
85,Hickman High School,Swimming and Diving Boys,44,11/14-15,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=44,https://www.mshsaa.org/Activities/DistrictWinners.aspx?alg=44&class=2&year=2025
85,Hickman High School,Swimming and Diving Girls,45,12/9,,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=45&comp=2656622
85,Hickman High School,Swimming and Diving Girls,45,12/12,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552847
85,Hickman High School,Swimming and Diving Girls,45,12/13,10:00 am,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552848
85,Hickman High School,Swimming and Diving Girls,45,12/17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=555685
85,Hickman High School,Swimming and Diving Girls,45,12/23,,Blue Springs,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=45&comp=2656624
85,Hickman High School,Swimming and Diving Girls,45,1/9-10,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552849
85,Hickman High School,Swimming and Diving Girls,45,1/16-17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552850
85,Hickman High School,Swimming and Diving Girls,45,1/21,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=555686
85,Hickman High School,Swimming and Diving Girls,45,1/28,4:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552851
85,Hickman High School,Swimming and Diving Girls,45,1/31,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552852
85,Hickman High School,Swimming and Diving Girls,45,2/4,4:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552853
85,Hickman High School,Swimming and Diving Girls,45,2/9,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=45&tournament=552854
85,Hickman High School,Swimming and Diving Girls,45,2/14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/Activities/DistrictTournaments.aspx?alg=45&class=2&district=1&year=2025
85,Hickman High School,Swimming and Diving Girls,45,2/20-21,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=45,https://www.mshsaa.org/Activities/DistrictWinners.aspx?alg=45&class=2&year=2025
85,Hickman High School,Tennis Boys,48,3/20,4:30 pm,Missouri Military Academy,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2674534
85,Hickman High School,Tennis Boys,48,3/20,4:30 pm,Missouri Military Academy,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2674534
85,Hickman High School,Tennis Boys,48,4/1,4:00 pm,Rolla,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2606872
85,Hickman High School,Tennis Boys,48,4/1,4:00 pm,Rolla,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2606872
85,Hickman High School,Tennis Boys,48,4/7,4:30 pm,Helias Catholic,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2714267
85,Hickman High School,Tennis Boys,48,4/7,4:30 pm,Helias Catholic,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2714267
85,Hickman High School,Tennis Boys,48,4/8,4:30 pm,Jefferson City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680790
85,Hickman High School,Tennis Boys,48,4/8,4:30 pm,Jefferson City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680790
85,Hickman High School,Tennis Boys,48,4/10,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=48&tournament=558043
85,Hickman High School,Tennis Boys,48,4/11,12:00 pm,Camdenton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2712830
85,Hickman High School,Tennis Boys,48,4/11,12:00 pm,Camdenton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2712830
85,Hickman High School,Tennis Boys,48,4/13,4:30 pm,Battle,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680804
85,Hickman High School,Tennis Boys,48,4/13,4:30 pm,Battle,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680804
85,Hickman High School,Tennis Boys,48,4/14,4:30 pm,Father Tolton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680807
85,Hickman High School,Tennis Boys,48,4/14,4:30 pm,Father Tolton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680807
85,Hickman High School,Tennis Boys,48,4/16,4:00 pm,Hannibal,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2606870
85,Hickman High School,Tennis Boys,48,4/16,4:00 pm,Hannibal,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2606870
85,Hickman High School,Tennis Boys,48,4/17-18,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=48&tournament=560127
85,Hickman High School,Tennis Boys,48,4/21,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=48&tournament=539829
85,Hickman High School,Tennis Boys,48,4/23,4:30 pm,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2631890
85,Hickman High School,Tennis Boys,48,4/23,4:30 pm,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2631890
85,Hickman High School,Tennis Boys,48,4/24,4:30 pm,Moberly,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2683007
85,Hickman High School,Tennis Boys,48,4/24,4:30 pm,Moberly,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2683007
85,Hickman High School,Tennis Boys,48,4/27,4:30 pm,Rock Bridge,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2649957
85,Hickman High School,Tennis Boys,48,4/27,4:30 pm,Rock Bridge,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2649957
85,Hickman High School,Tennis Boys,48,4/28,4:30 pm,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680791
85,Hickman High School,Tennis Boys,48,4/28,4:30 pm,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=48,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=48&comp=2680791
85,Hickman High School,Tennis Girls,49,8/29-30,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=49&tournament=534141
85,Hickman High School,Tennis Girls,49,⤷ 8/30,5 - 0,Carthage,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2639380
85,Hickman High School,Tennis Girls,49,⤷ 8/30,2 - 3,Willow Springs,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2639381
85,Hickman High School,Tennis Girls,49,⤷ 8/30,5 - 0,Maryville,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2639382
85,Hickman High School,Tennis Girls,49,9/3,7 - 2,Rolla,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539856
85,Hickman High School,Tennis Girls,49,9/3,11 - 0,Rolla,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539856
85,Hickman High School,Tennis Girls,49,9/5,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=49&tournament=513264
85,Hickman High School,Tennis Girls,49,⤷ 9/5,3 - 6,Blue Springs South,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2616850
85,Hickman High School,Tennis Girls,49,⤷ 9/5,4 - 5,Liberty (Wentzville),tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2616851
85,Hickman High School,Tennis Girls,49,9/9,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=49&tournament=508591
85,Hickman High School,Tennis Girls,49,9/11,0 - 9,Father Tolton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2594702
85,Hickman High School,Tennis Girls,49,9/11,5 - 2,Father Tolton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2594702
85,Hickman High School,Tennis Girls,49,9/12,6 - 3,Columbia Independent,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2581915
85,Hickman High School,Tennis Girls,49,9/12,0 - 0,Columbia Independent,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2581915
85,Hickman High School,Tennis Girls,49,9/16,2 - 0,Battle,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539859
85,Hickman High School,Tennis Girls,49,9/16,9 - 0,Battle,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539859
85,Hickman High School,Tennis Girls,49,9/17,6 - 3,Smith-Cotton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2522878
85,Hickman High School,Tennis Girls,49,9/17,,Smith-Cotton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2522878
85,Hickman High School,Tennis Girls,49,9/18,,Capital City,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539860
85,Hickman High School,Tennis Girls,49,9/18,1 - 8,Capital City,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539860
85,Hickman High School,Tennis Girls,49,9/22,8 - 1,Kirksville,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2522880
85,Hickman High School,Tennis Girls,49,9/22,3 - 3,Kirksville,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2522880
85,Hickman High School,Tennis Girls,49,9/25,6 - 3,Hannibal,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2522874
85,Hickman High School,Tennis Girls,49,9/25,,Hannibal,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2522874
85,Hickman High School,Tennis Girls,49,9/26,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=49&tournament=514143
85,Hickman High School,Tennis Girls,49,9/29,9 - 0,Moberly,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2592083
85,Hickman High School,Tennis Girls,49,9/29,5 - 2,Moberly,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2592083
85,Hickman High School,Tennis Girls,49,9/30,,Rock Bridge,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539861
85,Hickman High School,Tennis Girls,49,9/30,0 - 9,Rock Bridge,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539861
85,Hickman High School,Tennis Girls,49,10/2,8 - 1,Jefferson City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539862
85,Hickman High School,Tennis Girls,49,10/2,3 - 0,Jefferson City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539862
85,Hickman High School,Tennis Girls,49,10/6,8 - 3,Camdenton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539863
85,Hickman High School,Tennis Girls,49,10/6,7 - 2,Camdenton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2539863
85,Hickman High School,Tennis Girls,49,10/7,0 - 9,Helias Catholic,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2626863
85,Hickman High School,Tennis Girls,49,10/7,,Helias Catholic,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2626863
85,Hickman High School,Tennis Girls,49,10/10,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/Activities/DistrictResult.aspx?alg=49&class=3&district=4&year=2025
85,Hickman High School,Tennis Girls,49,10/13-15,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/Activities/DistrictResult.aspx?alg=49&class=3&district=4&year=2025
85,Hickman High School,Tennis Girls,49,⤷ 10/13,5 - 4,Smith-Cotton,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2626568
85,Hickman High School,Tennis Girls,49,⤷ 10/14,0 - 5,Rock Bridge,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2626566
85,Hickman High School,Theatre,89,2/27,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=89,https://www.mshsaa.org/Activities/DistrictTournaments.aspx?alg=89&class=1&district=4&year=2025
85,Hickman High School,Track and Field Boys,52,3/19,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=560131
85,Hickman High School,Track and Field Boys,52,3/28,9:00 am,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=560442
85,Hickman High School,Track and Field Boys,52,4/3,4:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=560443
85,Hickman High School,Track and Field Boys,52,4/7,4:30 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=560444
85,Hickman High School,Track and Field Boys,52,4/10,1:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=560445
85,Hickman High School,Track and Field Boys,52,4/14,2:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=560446
85,Hickman High School,Track and Field Boys,52,4/17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=572066
85,Hickman High School,Track and Field Boys,52,4/18,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=552609
85,Hickman High School,Track and Field Boys,52,4/25,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=552608
85,Hickman High School,Track and Field Boys,52,4/28,3:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=560448
85,Hickman High School,Track and Field Boys,52,5/1,3:00 pm,Francis Howell,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=52&comp=2682663
85,Hickman High School,Track and Field Boys,52,5/5,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=52&tournament=558142
85,Hickman High School,Track and Field Boys,52,5/8,TBD,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=52&comp=2682660
85,Hickman High School,Track and Field Boys,52,5/8,TBD,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=52&comp=2682660
85,Hickman High School,Track and Field Boys,52,5/8,TBD,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=52,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=52&comp=2682660
85,Hickman High School,Track and Field Girls,53,3/19,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560451
85,Hickman High School,Track and Field Girls,53,3/28,9:00 am,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560452
85,Hickman High School,Track and Field Girls,53,4/3,4:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560453
85,Hickman High School,Track and Field Girls,53,4/7,4:30 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560454
85,Hickman High School,Track and Field Girls,53,4/9,1:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560462
85,Hickman High School,Track and Field Girls,53,4/14,2:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560455
85,Hickman High School,Track and Field Girls,53,4/17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=572067
85,Hickman High School,Track and Field Girls,53,4/18,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560457
85,Hickman High School,Track and Field Girls,53,4/25,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560458
85,Hickman High School,Track and Field Girls,53,4/28,3:00 pm,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560459
85,Hickman High School,Track and Field Girls,53,5/1,3:00 pm,Francis Howell,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=53&comp=2682666
85,Hickman High School,Track and Field Girls,53,5/5,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=85&alg=53&tournament=560460
85,Hickman High School,Track and Field Girls,53,5/8,TBD,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=53&comp=2682667
85,Hickman High School,Track and Field Girls,53,5/8,TBD,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=53,https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=53&comp=2682667
